#TimeIteration Time SubCycles NewtonSteps Lx Ly Lz 
13179 1.317850e-03 1 1 1.843245e+05 4.433034e+03 1.613410e+01 
13180 1.317950e-03 1 1 1.843220e+05 4.432962e+03 1.613654e+01 
13181 1.318050e-03 1 1 1.843195e+05 4.432889e+03 1.613899e+01 
13182 1.318150e-03 1 1 1.843170e+05 4.432816e+03 1.614144e+01 
13183 1.318250e-03 1 1 1.843144e+05 4.432744e+03 1.614389e+01 
13184 1.318350e-03 1 1 1.843119e+05 4.432671e+03 1.614633e+01 
13185 1.318450e-03 1 1 1.843094e+05 4.432598e+03 1.614878e+01 
13186 1.318550e-03 1 1 1.843069e+05 4.432525e+03 1.615123e+01 
13187 1.318650e-03 1 1 1.843044e+05 4.432452e+03 1.615367e+01 
13188 1.318750e-03 1 1 1.843018e+05 4.432379e+03 1.615612e+01 
13189 1.318850e-03 1 1 1.842993e+05 4.432306e+03 1.615857e+01 
13190 1.318950e-03 1 1 1.842968e+05 4.432233e+03 1.616101e+01 
13191 1.319050e-03 1 1 1.842943e+05 4.432160e+03 1.616346e+01 
13192 1.319150e-03 1 1 1.842917e+05 4.432086e+03 1.616591e+01 
13193 1.319250e-03 1 1 1.842892e+05 4.432013e+03 1.616835e+01 
13194 1.319350e-03 1 1 1.842867e+05 4.431939e+03 1.617080e+01 
13195 1.319450e-03 1 1 1.842842e+05 4.431866e+03 1.617325e+01 
13196 1.319550e-03 1 1 1.842816e+05 4.431792e+03 1.617569e+01 
13197 1.319650e-03 1 1 1.842791e+05 4.431718e+03 1.617814e+01 
13198 1.319750e-03 1 1 1.842766e+05 4.431645e+03 1.618058e+01 
13199 1.319850e-03 1 1 1.842740e+05 4.431571e+03 1.618303e+01 
13200 1.319950e-03 1 1 1.842715e+05 4.431497e+03 1.618548e+01 
13201 1.320050e-03 1 1 1.842690e+05 4.431423e+03 1.618792e+01 
13202 1.320150e-03 1 1 1.842664e+05 4.431349e+03 1.619037e+01 
13203 1.320250e-03 1 1 1.842639e+05 4.431275e+03 1.619281e+01 
13204 1.320350e-03 1 1 1.842614e+05 4.431200e+03 1.619526e+01 
13205 1.320450e-03 1 1 1.842588e+05 4.431126e+03 1.619770e+01 
13206 1.320550e-03 1 1 1.842563e+05 4.431052e+03 1.620015e+01 
13207 1.320650e-03 1 1 1.842537e+05 4.430977e+03 1.620259e+01 
13208 1.320750e-03 1 1 1.842512e+05 4.430903e+03 1.620504e+01 
13209 1.320850e-03 1 1 1.842486e+05 4.430828e+03 1.620748e+01 
13210 1.320950e-03 1 1 1.842461e+05 4.430754e+03 1.620993e+01 
13211 1.321050e-03 1 1 1.842436e+05 4.430679e+03 1.621237e+01 
13212 1.321150e-03 1 1 1.842410e+05 4.430604e+03 1.621482e+01 
13213 1.321250e-03 1 1 1.842385e+05 4.430529e+03 1.621726e+01 
13214 1.321350e-03 1 1 1.842359e+05 4.430455e+03 1.621971e+01 
13215 1.321450e-03 1 1 1.842334e+05 4.430380e+03 1.622215e+01 
13216 1.321550e-03 1 1 1.842308e+05 4.430305e+03 1.622460e+01 
13217 1.321650e-03 1 1 1.842283e+05 4.430229e+03 1.622704e+01 
13218 1.321750e-03 1 1 1.842257e+05 4.430154e+03 1.622949e+01 
13219 1.321850e-03 1 1 1.842232e+05 4.430079e+03 1.623193e+01 
13220 1.321950e-03 1 1 1.842206e+05 4.430004e+03 1.623437e+01 
13221 1.322050e-03 1 1 1.842180e+05 4.429928e+03 1.623682e+01 
13222 1.322150e-03 1 1 1.842155e+05 4.429853e+03 1.623926e+01 
13223 1.322250e-03 1 1 1.842129e+05 4.429777e+03 1.624171e+01 
13224 1.322350e-03 1 1 1.842104e+05 4.429702e+03 1.624415e+01 
13225 1.322450e-03 1 1 1.842078e+05 4.429626e+03 1.624659e+01 
13226 1.322550e-03 1 1 1.842052e+05 4.429550e+03 1.624904e+01 
13227 1.322650e-03 1 1 1.842027e+05 4.429474e+03 1.625148e+01 
13228 1.322750e-03 1 1 1.842001e+05 4.429398e+03 1.625392e+01 
13229 1.322850e-03 1 1 1.841976e+05 4.429322e+03 1.625637e+01 
13230 1.322950e-03 1 1 1.841950e+05 4.429246e+03 1.625881e+01 
13231 1.323050e-03 1 1 1.841924e+05 4.429170e+03 1.626125e+01 
13232 1.323150e-03 1 1 1.841899e+05 4.429094e+03 1.626370e+01 
13233 1.323250e-03 1 1 1.841873e+05 4.429018e+03 1.626614e+01 
13234 1.323350e-03 1 1 1.841847e+05 4.428941e+03 1.626858e+01 
13235 1.323450e-03 1 1 1.841822e+05 4.428865e+03 1.627103e+01 
13236 1.323550e-03 1 1 1.841796e+05 4.428789e+03 1.627347e+01 
13237 1.323650e-03 1 1 1.841770e+05 4.428712e+03 1.627591e+01 
13238 1.323750e-03 1 1 1.841744e+05 4.428635e+03 1.627835e+01 
13239 1.323850e-03 1 1 1.841719e+05 4.428559e+03 1.628080e+01 
13240 1.323950e-03 1 1 1.841693e+05 4.428482e+03 1.628324e+01 
13241 1.324050e-03 1 1 1.841667e+05 4.428405e+03 1.628568e+01 
13242 1.324150e-03 1 1 1.841641e+05 4.428328e+03 1.628812e+01 
13243 1.324250e-03 1 1 1.841616e+05 4.428251e+03 1.629056e+01 
13244 1.324350e-03 1 1 1.841590e+05 4.428174e+03 1.629301e+01 
13245 1.324450e-03 1 1 1.841564e+05 4.428097e+03 1.629545e+01 
13246 1.324550e-03 1 1 1.841538e+05 4.428020e+03 1.629789e+01 
13247 1.324650e-03 1 1 1.841512e+05 4.427943e+03 1.630033e+01 
13248 1.324750e-03 1 1 1.841486e+05 4.427866e+03 1.630277e+01 
13249 1.324850e-03 1 1 1.841461e+05 4.427788e+03 1.630522e+01 
13250 1.324950e-03 1 1 1.841435e+05 4.427711e+03 1.630766e+01 
13251 1.325050e-03 1 1 1.841409e+05 4.427633e+03 1.631010e+01 
13252 1.325150e-03 1 1 1.841383e+05 4.427556e+03 1.631254e+01 
13253 1.325250e-03 1 1 1.841357e+05 4.427478e+03 1.631498e+01 
13254 1.325350e-03 1 1 1.841331e+05 4.427400e+03 1.631742e+01 
13255 1.325450e-03 1 1 1.841305e+05 4.427322e+03 1.631986e+01 
13256 1.325550e-03 1 1 1.841279e+05 4.427245e+03 1.632230e+01 
13257 1.325650e-03 1 1 1.841254e+05 4.427167e+03 1.632474e+01 
13258 1.325750e-03 1 1 1.841228e+05 4.427089e+03 1.632719e+01 
13259 1.325850e-03 1 1 1.841202e+05 4.427011e+03 1.632963e+01 
13260 1.325950e-03 1 1 1.841176e+05 4.426933e+03 1.633207e+01 
13261 1.326050e-03 1 1 1.841150e+05 4.426854e+03 1.633451e+01 
13262 1.326150e-03 1 1 1.841124e+05 4.426776e+03 1.633695e+01 
13263 1.326250e-03 1 1 1.841098e+05 4.426698e+03 1.633939e+01 
13264 1.326350e-03 1 1 1.841072e+05 4.426619e+03 1.634183e+01 
13265 1.326450e-03 1 1 1.841046e+05 4.426541e+03 1.634427e+01 
13266 1.326550e-03 1 1 1.841020e+05 4.426462e+03 1.634671e+01 
13267 1.326650e-03 1 1 1.840994e+05 4.426384e+03 1.634915e+01 
13268 1.326750e-03 1 1 1.840968e+05 4.426305e+03 1.635159e+01 
13269 1.326850e-03 1 1 1.840942e+05 4.426226e+03 1.635403e+01 
13270 1.326950e-03 1 1 1.840916e+05 4.426147e+03 1.635647e+01 
13271 1.327050e-03 1 1 1.840890e+05 4.426068e+03 1.635891e+01 
13272 1.327150e-03 1 1 1.840863e+05 4.425989e+03 1.636135e+01 
13273 1.327250e-03 1 1 1.840837e+05 4.425910e+03 1.636379e+01 
13274 1.327350e-03 1 1 1.840811e+05 4.425831e+03 1.636623e+01 
13275 1.327450e-03 1 1 1.840785e+05 4.425752e+03 1.636866e+01 
13276 1.327550e-03 1 1 1.840759e+05 4.425673e+03 1.637110e+01 
13277 1.327650e-03 1 1 1.840733e+05 4.425594e+03 1.637354e+01 
13278 1.327750e-03 1 1 1.840707e+05 4.425514e+03 1.637598e+01 
13279 1.327850e-03 1 1 1.840681e+05 4.425435e+03 1.637842e+01 
13280 1.327950e-03 1 1 1.840654e+05 4.425355e+03 1.638086e+01 
13281 1.328050e-03 1 1 1.840628e+05 4.425276e+03 1.638330e+01 
13282 1.328150e-03 1 1 1.840602e+05 4.425196e+03 1.638574e+01 
13283 1.328250e-03 1 1 1.840576e+05 4.425116e+03 1.638818e+01 
13284 1.328350e-03 1 1 1.840550e+05 4.425037e+03 1.639061e+01 
13285 1.328450e-03 1 1 1.840524e+05 4.424957e+03 1.639305e+01 
13286 1.328550e-03 1 1 1.840497e+05 4.424877e+03 1.639549e+01 
13287 1.328650e-03 1 1 1.840471e+05 4.424797e+03 1.639793e+01 
13288 1.328750e-03 1 1 1.840445e+05 4.424717e+03 1.640037e+01 
13289 1.328850e-03 1 1 1.840419e+05 4.424637e+03 1.640281e+01 
13290 1.328950e-03 1 1 1.840392e+05 4.424556e+03 1.640524e+01 
13291 1.329050e-03 1 1 1.840366e+05 4.424476e+03 1.640768e+01 
13292 1.329150e-03 1 1 1.840340e+05 4.424396e+03 1.641012e+01 
13293 1.329250e-03 1 1 1.840314e+05 4.424315e+03 1.641256e+01 
13294 1.329350e-03 1 1 1.840287e+05 4.424235e+03 1.641499e+01 
13295 1.329450e-03 1 1 1.840261e+05 4.424154e+03 1.641743e+01 
13296 1.329550e-03 1 1 1.840235e+05 4.424074e+03 1.641987e+01 
13297 1.329650e-03 1 1 1.840208e+05 4.423993e+03 1.642231e+01 
13298 1.329750e-03 1 1 1.840182e+05 4.423912e+03 1.642474e+01 
13299 1.329850e-03 1 1 1.840156e+05 4.423831e+03 1.642718e+01 
13300 1.329950e-03 1 1 1.840129e+05 4.423751e+03 1.642962e+01 
13301 1.330050e-03 1 1 1.840103e+05 4.423670e+03 1.643205e+01 
13302 1.330150e-03 1 1 1.840077e+05 4.423589e+03 1.643449e+01 
13303 1.330250e-03 1 1 1.840050e+05 4.423508e+03 1.643693e+01 
13304 1.330350e-03 1 1 1.840024e+05 4.423426e+03 1.643936e+01 
13305 1.330450e-03 1 1 1.839997e+05 4.423345e+03 1.644180e+01 
13306 1.330550e-03 1 1 1.839971e+05 4.423264e+03 1.644424e+01 
13307 1.330650e-03 1 1 1.839945e+05 4.423183e+03 1.644667e+01 
13308 1.330750e-03 1 1 1.839918e+05 4.423101e+03 1.644911e+01 
13309 1.330850e-03 1 1 1.839892e+05 4.423020e+03 1.645155e+01 
13310 1.330950e-03 1 1 1.839865e+05 4.422938e+03 1.645398e+01 
13311 1.331050e-03 1 1 1.839839e+05 4.422856e+03 1.645642e+01 
13312 1.331150e-03 1 1 1.839812e+05 4.422775e+03 1.645885e+01 
13313 1.331250e-03 1 1 1.839786e+05 4.422693e+03 1.646129e+01 
13314 1.331350e-03 1 1 1.839759e+05 4.422611e+03 1.646373e+01 
13315 1.331450e-03 1 1 1.839733e+05 4.422529e+03 1.646616e+01 
13316 1.331550e-03 1 1 1.839706e+05 4.422447e+03 1.646860e+01 
13317 1.331650e-03 1 1 1.839680e+05 4.422365e+03 1.647103e+01 
13318 1.331750e-03 1 1 1.839653e+05 4.422283e+03 1.647347e+01 
13319 1.331850e-03 1 1 1.839627e+05 4.422201e+03 1.647590e+01 
13320 1.331950e-03 1 1 1.839600e+05 4.422119e+03 1.647834e+01 
13321 1.332050e-03 1 1 1.839574e+05 4.422036e+03 1.648077e+01 
13322 1.332150e-03 1 1 1.839547e+05 4.421954e+03 1.648321e+01 
13323 1.332250e-03 1 1 1.839520e+05 4.421872e+03 1.648564e+01 
13324 1.332350e-03 1 1 1.839494e+05 4.421789e+03 1.648808e+01 
13325 1.332450e-03 1 1 1.839467e+05 4.421707e+03 1.649051e+01 
13326 1.332550e-03 1 1 1.839441e+05 4.421624e+03 1.649295e+01 
13327 1.332650e-03 1 1 1.839414e+05 4.421541e+03 1.649538e+01 
13328 1.332750e-03 1 1 1.839387e+05 4.421458e+03 1.649782e+01 
13329 1.332850e-03 1 1 1.839361e+05 4.421376e+03 1.650025e+01 
13330 1.332950e-03 1 1 1.839334e+05 4.421293e+03 1.650269e+01 
13331 1.333050e-03 1 1 1.839307e+05 4.421210e+03 1.650512e+01 
13332 1.333150e-03 1 1 1.839281e+05 4.421127e+03 1.650755e+01 
13333 1.333250e-03 1 1 1.839254e+05 4.421044e+03 1.650999e+01 
13334 1.333350e-03 1 1 1.839227e+05 4.420960e+03 1.651242e+01 
13335 1.333450e-03 1 1 1.839201e+05 4.420877e+03 1.651486e+01 
13336 1.333550e-03 1 1 1.839174e+05 4.420794e+03 1.651729e+01 
13337 1.333650e-03 1 1 1.839147e+05 4.420711e+03 1.651972e+01 
13338 1.333750e-03 1 1 1.839121e+05 4.420627e+03 1.652216e+01 
13339 1.333850e-03 1 1 1.839094e+05 4.420544e+03 1.652459e+01 
13340 1.333950e-03 1 1 1.839067e+05 4.420460e+03 1.652702e+01 
13341 1.334050e-03 1 1 1.839040e+05 4.420376e+03 1.652946e+01 
13342 1.334150e-03 1 1 1.839013e+05 4.420293e+03 1.653189e+01 
13343 1.334250e-03 1 1 1.838987e+05 4.420209e+03 1.653432e+01 
13344 1.334350e-03 1 1 1.838960e+05 4.420125e+03 1.653676e+01 
13345 1.334450e-03 1 1 1.838933e+05 4.420041e+03 1.653919e+01 
13346 1.334550e-03 1 1 1.838906e+05 4.419957e+03 1.654162e+01 
13347 1.334650e-03 1 1 1.838880e+05 4.419873e+03 1.654405e+01 
13348 1.334750e-03 1 1 1.838853e+05 4.419789e+03 1.654649e+01 
13349 1.334850e-03 1 1 1.838826e+05 4.419705e+03 1.654892e+01 
13350 1.334950e-03 1 1 1.838799e+05 4.419621e+03 1.655135e+01 
13351 1.335050e-03 1 1 1.838772e+05 4.419536e+03 1.655378e+01 
13352 1.335150e-03 1 1 1.838745e+05 4.419452e+03 1.655622e+01 
13353 1.335250e-03 1 1 1.838718e+05 4.419367e+03 1.655865e+01 
13354 1.335350e-03 1 1 1.838692e+05 4.419283e+03 1.656108e+01 
13355 1.335450e-03 1 1 1.838665e+05 4.419198e+03 1.656351e+01 
13356 1.335550e-03 1 1 1.838638e+05 4.419114e+03 1.656595e+01 
13357 1.335650e-03 1 1 1.838611e+05 4.419029e+03 1.656838e+01 
13358 1.335750e-03 1 1 1.838584e+05 4.418944e+03 1.657081e+01 
13359 1.335850e-03 1 1 1.838557e+05 4.418859e+03 1.657324e+01 
13360 1.335950e-03 1 1 1.838530e+05 4.418775e+03 1.657567e+01 
13361 1.336050e-03 1 1 1.838503e+05 4.418690e+03 1.657810e+01 
13362 1.336150e-03 1 1 1.838476e+05 4.418605e+03 1.658053e+01 
13363 1.336250e-03 1 1 1.838449e+05 4.418519e+03 1.658297e+01 
13364 1.336350e-03 1 1 1.838422e+05 4.418434e+03 1.658540e+01 
13365 1.336450e-03 1 1 1.838395e+05 4.418349e+03 1.658783e+01 
13366 1.336550e-03 1 1 1.838368e+05 4.418264e+03 1.659026e+01 
13367 1.336650e-03 1 1 1.838341e+05 4.418178e+03 1.659269e+01 
13368 1.336750e-03 1 1 1.838314e+05 4.418093e+03 1.659512e+01 
13369 1.336850e-03 1 1 1.838287e+05 4.418007e+03 1.659755e+01 
13370 1.336950e-03 1 1 1.838260e+05 4.417922e+03 1.659998e+01 
13371 1.337050e-03 1 1 1.838233e+05 4.417836e+03 1.660241e+01 
13372 1.337150e-03 1 1 1.838206e+05 4.417751e+03 1.660484e+01 
13373 1.337250e-03 1 1 1.838179e+05 4.417665e+03 1.660727e+01 
13374 1.337350e-03 1 1 1.838152e+05 4.417579e+03 1.660970e+01 
13375 1.337450e-03 1 1 1.838125e+05 4.417493e+03 1.661213e+01 
13376 1.337550e-03 1 1 1.838098e+05 4.417407e+03 1.661456e+01 
13377 1.337650e-03 1 1 1.838071e+05 4.417321e+03 1.661699e+01 
13378 1.337750e-03 1 1 1.838043e+05 4.417235e+03 1.661942e+01 
13379 1.337850e-03 1 1 1.838016e+05 4.417149e+03 1.662185e+01 
13380 1.337950e-03 1 1 1.837989e+05 4.417063e+03 1.662428e+01 
13381 1.338050e-03 1 1 1.837962e+05 4.416976e+03 1.662671e+01 
13382 1.338150e-03 1 1 1.837935e+05 4.416890e+03 1.662914e+01 
13383 1.338250e-03 1 1 1.837908e+05 4.416804e+03 1.663157e+01 
13384 1.338350e-03 1 1 1.837881e+05 4.416717e+03 1.663400e+01 
13385 1.338450e-03 1 1 1.837853e+05 4.416631e+03 1.663643e+01 
13386 1.338550e-03 1 1 1.837826e+05 4.416544e+03 1.663886e+01 
13387 1.338650e-03 1 1 1.837799e+05 4.416457e+03 1.664129e+01 
13388 1.338750e-03 1 1 1.837772e+05 4.416371e+03 1.664372e+01 
13389 1.338850e-03 1 1 1.837745e+05 4.416284e+03 1.664615e+01 
13390 1.338950e-03 1 1 1.837717e+05 4.416197e+03 1.664858e+01 
13391 1.339050e-03 1 1 1.837690e+05 4.416110e+03 1.665101e+01 
13392 1.339150e-03 1 1 1.837663e+05 4.416023e+03 1.665343e+01 
13393 1.339250e-03 1 1 1.837636e+05 4.415936e+03 1.665586e+01 
13394 1.339350e-03 1 1 1.837608e+05 4.415849e+03 1.665829e+01 
13395 1.339450e-03 1 1 1.837581e+05 4.415762e+03 1.666072e+01 
13396 1.339550e-03 1 1 1.837554e+05 4.415674e+03 1.666315e+01 
13397 1.339650e-03 1 1 1.837526e+05 4.415587e+03 1.666558e+01 
13398 1.339750e-03 1 1 1.837499e+05 4.415500e+03 1.666800e+01 
13399 1.339850e-03 1 1 1.837472e+05 4.415412e+03 1.667043e+01 
13400 1.339950e-03 1 1 1.837444e+05 4.415325e+03 1.667286e+01 
13401 1.340050e-03 1 1 1.837417e+05 4.415237e+03 1.667529e+01 
13402 1.340150e-03 1 1 1.837390e+05 4.415149e+03 1.667772e+01 
13403 1.340250e-03 1 1 1.837362e+05 4.415062e+03 1.668014e+01 
13404 1.340350e-03 1 1 1.837335e+05 4.414974e+03 1.668257e+01 
13405 1.340450e-03 1 1 1.837308e+05 4.414886e+03 1.668500e+01 
13406 1.340550e-03 1 1 1.837280e+05 4.414798e+03 1.668743e+01 
13407 1.340650e-03 1 1 1.837253e+05 4.414710e+03 1.668985e+01 
13408 1.340750e-03 1 1 1.837226e+05 4.414622e+03 1.669228e+01 
13409 1.340850e-03 1 1 1.837198e+05 4.414534e+03 1.669471e+01 
13410 1.340950e-03 1 1 1.837171e+05 4.414446e+03 1.669713e+01 
13411 1.341050e-03 1 1 1.837143e+05 4.414358e+03 1.669956e+01 
13412 1.341150e-03 1 1 1.837116e+05 4.414269e+03 1.670199e+01 
13413 1.341250e-03 1 1 1.837088e+05 4.414181e+03 1.670441e+01 
13414 1.341350e-03 1 1 1.837061e+05 4.414092e+03 1.670684e+01 
13415 1.341450e-03 1 1 1.837033e+05 4.414004e+03 1.670927e+01 
13416 1.341550e-03 1 1 1.837006e+05 4.413915e+03 1.671169e+01 
13417 1.341650e-03 1 1 1.836978e+05 4.413827e+03 1.671412e+01 
13418 1.341750e-03 1 1 1.836951e+05 4.413738e+03 1.671655e+01 
13419 1.341850e-03 1 1 1.836923e+05 4.413649e+03 1.671897e+01 
13420 1.341950e-03 1 1 1.836896e+05 4.413561e+03 1.672140e+01 
13421 1.342050e-03 1 1 1.836868e+05 4.413472e+03 1.672382e+01 
13422 1.342150e-03 1 1 1.836841e+05 4.413383e+03 1.672625e+01 
13423 1.342250e-03 1 1 1.836813e+05 4.413294e+03 1.672868e+01 
13424 1.342350e-03 1 1 1.836786e+05 4.413205e+03 1.673110e+01 
13425 1.342450e-03 1 1 1.836758e+05 4.413115e+03 1.673353e+01 
13426 1.342550e-03 1 1 1.836731e+05 4.413026e+03 1.673595e+01 
13427 1.342650e-03 1 1 1.836703e+05 4.412937e+03 1.673838e+01 
13428 1.342750e-03 1 1 1.836675e+05 4.412848e+03 1.674080e+01 
13429 1.342850e-03 1 1 1.836648e+05 4.412758e+03 1.674323e+01 
13430 1.342950e-03 1 1 1.836620e+05 4.412669e+03 1.674565e+01 
13431 1.343050e-03 1 1 1.836593e+05 4.412579e+03 1.674808e+01 
13432 1.343150e-03 1 1 1.836565e+05 4.412490e+03 1.675050e+01 
13433 1.343250e-03 1 1 1.836537e+05 4.412400e+03 1.675293e+01 
13434 1.343350e-03 1 1 1.836510e+05 4.412310e+03 1.675535e+01 
13435 1.343450e-03 1 1 1.836482e+05 4.412221e+03 1.675778e+01 
13436 1.343550e-03 1 1 1.836454e+05 4.412131e+03 1.676020e+01 
13437 1.343650e-03 1 1 1.836427e+05 4.412041e+03 1.676263e+01 
13438 1.343750e-03 1 1 1.836399e+05 4.411951e+03 1.676505e+01 
13439 1.343850e-03 1 1 1.836371e+05 4.411861e+03 1.676748e+01 
13440 1.343950e-03 1 1 1.836344e+05 4.411771e+03 1.676990e+01 
13441 1.344050e-03 1 1 1.836316e+05 4.411681e+03 1.677232e+01 
13442 1.344150e-03 1 1 1.836288e+05 4.411590e+03 1.677475e+01 
13443 1.344250e-03 1 1 1.836261e+05 4.411500e+03 1.677717e+01 
13444 1.344350e-03 1 1 1.836233e+05 4.411410e+03 1.677960e+01 
13445 1.344450e-03 1 1 1.836205e+05 4.411319e+03 1.678202e+01 
13446 1.344550e-03 1 1 1.836177e+05 4.411229e+03 1.678444e+01 
13447 1.344650e-03 1 1 1.836149e+05 4.411138e+03 1.678687e+01 
13448 1.344750e-03 1 1 1.836122e+05 4.411048e+03 1.678929e+01 
13449 1.344850e-03 1 1 1.836094e+05 4.410957e+03 1.679171e+01 
13450 1.344950e-03 1 1 1.836066e+05 4.410866e+03 1.679414e+01 
13451 1.345050e-03 1 1 1.836038e+05 4.410776e+03 1.679656e+01 
13452 1.345150e-03 1 1 1.836011e+05 4.410685e+03 1.679898e+01 
13453 1.345250e-03 1 1 1.835983e+05 4.410594e+03 1.680141e+01 
13454 1.345350e-03 1 1 1.835955e+05 4.410503e+03 1.680383e+01 
13455 1.345450e-03 1 1 1.835927e+05 4.410412e+03 1.680625e+01 
13456 1.345550e-03 1 1 1.835899e+05 4.410321e+03 1.680867e+01 
13457 1.345650e-03 1 1 1.835871e+05 4.410229e+03 1.681110e+01 
13458 1.345750e-03 1 1 1.835843e+05 4.410138e+03 1.681352e+01 
13459 1.345850e-03 1 1 1.835816e+05 4.410047e+03 1.681594e+01 
13460 1.345950e-03 1 1 1.835788e+05 4.409956e+03 1.681836e+01 
13461 1.346050e-03 1 1 1.835760e+05 4.409864e+03 1.682079e+01 
13462 1.346150e-03 1 1 1.835732e+05 4.409773e+03 1.682321e+01 
13463 1.346250e-03 1 1 1.835704e+05 4.409681e+03 1.682563e+01 
13464 1.346350e-03 1 1 1.835676e+05 4.409589e+03 1.682805e+01 
13465 1.346450e-03 1 1 1.835648e+05 4.409498e+03 1.683047e+01 
13466 1.346550e-03 1 1 1.835620e+05 4.409406e+03 1.683290e+01 
13467 1.346650e-03 1 1 1.835592e+05 4.409314e+03 1.683532e+01 
13468 1.346750e-03 1 1 1.835564e+05 4.409222e+03 1.683774e+01 
13469 1.346850e-03 1 1 1.835536e+05 4.409130e+03 1.684016e+01 
13470 1.346950e-03 1 1 1.835508e+05 4.409038e+03 1.684258e+01 
13471 1.347050e-03 1 1 1.835480e+05 4.408946e+03 1.684500e+01 
13472 1.347150e-03 1 1 1.835452e+05 4.408854e+03 1.684742e+01 
13473 1.347250e-03 1 1 1.835424e+05 4.408762e+03 1.684984e+01 
13474 1.347350e-03 1 1 1.835396e+05 4.408670e+03 1.685227e+01 
13475 1.347450e-03 1 1 1.835368e+05 4.408578e+03 1.685469e+01 
13476 1.347550e-03 1 1 1.835340e+05 4.408485e+03 1.685711e+01 
13477 1.347650e-03 1 1 1.835312e+05 4.408393e+03 1.685953e+01 
13478 1.347750e-03 1 1 1.835284e+05 4.408300e+03 1.686195e+01 
13479 1.347850e-03 1 1 1.835256e+05 4.408208e+03 1.686437e+01 
13480 1.347950e-03 1 1 1.835228e+05 4.408115e+03 1.686679e+01 
13481 1.348050e-03 1 1 1.835200e+05 4.408022e+03 1.686921e+01 
13482 1.348150e-03 1 1 1.835172e+05 4.407930e+03 1.687163e+01 
13483 1.348250e-03 1 1 1.835144e+05 4.407837e+03 1.687405e+01 
13484 1.348350e-03 1 1 1.835116e+05 4.407744e+03 1.687647e+01 
13485 1.348450e-03 1 1 1.835087e+05 4.407651e+03 1.687889e+01 
13486 1.348550e-03 1 1 1.835059e+05 4.407558e+03 1.688131e+01 
13487 1.348650e-03 1 1 1.835031e+05 4.407465e+03 1.688373e+01 
13488 1.348750e-03 1 1 1.835003e+05 4.407372e+03 1.688615e+01 
13489 1.348850e-03 1 1 1.834975e+05 4.407279e+03 1.688857e+01 
13490 1.348950e-03 1 1 1.834947e+05 4.407185e+03 1.689099e+01 
13491 1.349050e-03 1 1 1.834919e+05 4.407092e+03 1.689341e+01 
13492 1.349150e-03 1 1 1.834890e+05 4.406999e+03 1.689583e+01 
13493 1.349250e-03 1 1 1.834862e+05 4.406905e+03 1.689825e+01 
13494 1.349350e-03 1 1 1.834834e+05 4.406812e+03 1.690067e+01 
13495 1.349450e-03 1 1 1.834806e+05 4.406718e+03 1.690308e+01 
13496 1.349550e-03 1 1 1.834778e+05 4.406625e+03 1.690550e+01 
13497 1.349650e-03 1 1 1.834749e+05 4.406531e+03 1.690792e+01 
13498 1.349750e-03 1 1 1.834721e+05 4.406437e+03 1.691034e+01 
13499 1.349850e-03 1 1 1.834693e+05 4.406343e+03 1.691276e+01 
13500 1.349950e-03 1 1 1.834665e+05 4.406250e+03 1.691518e+01 
13501 1.350050e-03 1 1 1.834636e+05 4.406156e+03 1.691760e+01 
13502 1.350150e-03 1 1 1.834608e+05 4.406062e+03 1.692001e+01 
13503 1.350250e-03 1 1 1.834580e+05 4.405968e+03 1.692243e+01 
13504 1.350350e-03 1 1 1.834551e+05 4.405874e+03 1.692485e+01 
13505 1.350450e-03 1 1 1.834523e+05 4.405779e+03 1.692727e+01 
13506 1.350550e-03 1 1 1.834495e+05 4.405685e+03 1.692969e+01 
13507 1.350650e-03 1 1 1.834466e+05 4.405591e+03 1.693211e+01 
13508 1.350750e-03 1 1 1.834438e+05 4.405496e+03 1.693452e+01 
13509 1.350850e-03 1 1 1.834410e+05 4.405402e+03 1.693694e+01 
13510 1.350950e-03 1 1 1.834381e+05 4.405308e+03 1.693936e+01 
13511 1.351050e-03 1 1 1.834353e+05 4.405213e+03 1.694178e+01 
13512 1.351150e-03 1 1 1.834325e+05 4.405118e+03 1.694419e+01 
13513 1.351250e-03 1 1 1.834296e+05 4.405024e+03 1.694661e+01 
13514 1.351350e-03 1 1 1.834268e+05 4.404929e+03 1.694903e+01 
13515 1.351450e-03 1 1 1.834240e+05 4.404834e+03 1.695145e+01 
13516 1.351550e-03 1 1 1.834211e+05 4.404739e+03 1.695386e+01 
13517 1.351650e-03 1 1 1.834183e+05 4.404644e+03 1.695628e+01 
13518 1.351750e-03 1 1 1.834154e+05 4.404549e+03 1.695870e+01 
13519 1.351850e-03 1 1 1.834126e+05 4.404454e+03 1.696111e+01 
13520 1.351950e-03 1 1 1.834097e+05 4.404359e+03 1.696353e+01 
13521 1.352050e-03 1 1 1.834069e+05 4.404264e+03 1.696595e+01 
13522 1.352150e-03 1 1 1.834041e+05 4.404169e+03 1.696836e+01 
13523 1.352250e-03 1 1 1.834012e+05 4.404074e+03 1.697078e+01 
13524 1.352350e-03 1 1 1.833984e+05 4.403978e+03 1.697320e+01 
13525 1.352450e-03 1 1 1.833955e+05 4.403883e+03 1.697561e+01 
13526 1.352550e-03 1 1 1.833927e+05 4.403787e+03 1.697803e+01 
13527 1.352650e-03 1 1 1.833898e+05 4.403692e+03 1.698044e+01 
